3600.2,1.209333,0.00042148631790744467
3600.4,1.209378,0.0003590062374245473
3620.4,1.207446,5.819080482897385e-05
3640.4,1.205283,3.993509054325956e-05
3660.4,1.203479,3.378985915492958e-05
3680.4,1.201572,3.052273641851107e-05
3700.4,1.199359,2.519030181086519e-05
3720.4,1.19743,1.815020120724346e-05
3740.4,1.195245,9.386939637826961e-06
3760.4,1.193414,2.6797947686116703e-06
3780.4,1.191299,-3.4116418511066397e-06
3800.4,1.189447,-5.881116700201208e-06
3820.4,1.187473,-7.534730382293763e-06
3840.4,1.18544,-9.080700201207245e-06
3860.4,1.183551,-9.181561368209256e-06
3880.4,1.181348,-1.0991808853118712e-05
3900.4,1.17948,-1.0765418511066398e-05
3920.4,1.177359,-1.221630181086519e-05
3940.4,1.175528,-1.1784533199195172e-05
3960.4,1.173312,-1.3433509054325956e-05
3980.4,1.171469,-1.2885372233400403e-05
4000.4,1.169577,-1.2699434607645875e-05
4020.4,1.167453,-1.3653665995975855e-05
4040.4,1.165543,-1.3086370221327968e-05
4060.4,1.163333,-1.4701545271629778e-05
4080.4,1.16153,-1.4039828973843058e-05
4100.4,1.159314,-1.529226559356137e-05
4120.4,1.157437,-1.4638909456740442e-05
4140.4,1.155286,-1.6105885311871226e-05
4160.4,1.153436,-1.5610100603621728e-05
4180.4,1.151569,-1.4854991951710261e-05
4200.4,1.14942,-1.602614889336016e-05
4220.4,1.147556,-1.5263173038229378e-05
4240.4,1.145364,-1.6863543259557342e-05
4260.4,1.143552,-1.6141676056338027e-05
4280.4,1.14133,-1.7510971830985914e-05
4300.4,1.139465,-1.683351509054326e-05
4320.4,1.137222,-1.8372633802816904e-05
4340.4,1.135342,-1.7743756539235415e-05
4360.4,1.133487,-1.6983800804828973e-05
4380.4,1.131302,-1.8377458752515092e-05
4400.4,1.129489,-1.7708668008048288e-05
4420.4,1.127267,-1.9325786720321933e-05
4440.4,1.125391,-1.8661400402414488e-05
4460.4,1.12352,-1.793901609657948e-05
4480.4,1.121313,-1.932822334004024e-05
4500.4,1.119583,-1.8701360160965795e-05
4520.4,1.117255,-2.032076458752515e-05
4540.4,1.115424,-1.9730171026156943e-05
4560.4,1.113211,-2.1160845070422535e-05
4580.4,1.111362,-2.0607203219315895e-05
4600.4,1.109409,-2.0688531187122736e-05
4620.4,1.107303,-2.1727364185110665e-05
4640.4,1.105493,-2.1255372233400403e-05
4660.4,1.103418,-2.2826297786720322e-05
4680.4,1.101547,-2.2458832997987927e-05
4700.4,1.099326,-2.4422293762575454e-05
4720.4,1.097476,-2.3969094567404424e-05
4740.4,1.095303,-2.5799315895372233e-05
4760.4,1.093433,-2.547354124748491e-05
4780.4,1.09158,-2.5170301810865194e-05
4800.4,1.089362,-2.7281247484909456e-05
4820.4,1.0875,-2.686611670020121e-05
4840.4,1.085339,-2.8876016096579476e-05
4860.4,1.083456,-2.8494245472837022e-05
4880.4,1.081247,-3.073158953722334e-05
4900.4,1.079376,-3.029702213279678e-05
4920.4,1.077576,-2.9809295774647886e-05
4940.4,1.075363,-3.170225352112676e-05
4960.4,1.073517,-3.113249496981891e-05
4980.4,1.071289,-3.323134808853119e-05
5000.4,1.06955,-3.2559557344064385e-05
5020.4,1.06738,-3.4443279678068406e-05
5040.4,1.065509,-3.37803018108652e-05
5060.4,1.063437,-3.608734406438632e-05
5080.4,1.061502,-3.554185110663984e-05
5100.4,1.059363,-3.738275653923541e-05
5120.4,1.057459,-3.682883299798793e-05
5140.4,1.055637,-3.628766599597586e-05
5160.4,1.053397,-3.870440643863179e-05
5180.4,1.051541,-3.820146881287726e-05
5200.4,1.049402,-4.0255050301810867e-05
