3600.2,1.056109,-0.00021656984126984126
3600.4,1.056107,-0.00019543928571428572
3620.4,1.053882,-5.6627870370370365e-05
3640.4,1.051999,-3.999267195767196e-05
3660.4,1.049826,-3.69014417989418e-05
3680.4,1.047934,-3.4277354497354496e-05
3700.4,1.045731,-3.5508637566137566e-05
3720.4,1.043872,-3.460448412698412e-05
3740.4,1.042029,-3.3973743386243386e-05
3760.4,1.039948,-3.562253968253968e-05
3780.4,1.038104,-3.50493253968254e-05
3800.4,1.035895,-3.742124338624339e-05
3820.4,1.034,-3.667193121693122e-05
3840.4,1.031824,-3.859026455026455e-05
3860.4,1.029971,-3.7857896825396823e-05
3880.4,1.027783,-4.0112592592592596e-05
3900.4,1.025913,-3.965376984126984e-05
3920.4,1.024066,-3.8828822751322754e-05
3940.4,1.021927,-4.092201058201058e-05
3960.4,1.020065,-4.028136243386244e-05
3980.4,1.017841,-4.2996428571428576e-05
4000.4,1.015973,-4.228203703703703e-05
4020.4,1.013867,-4.4435304232804236e-05
4040.4,1.011978,-4.382575396825397e-05
4060.4,1.010104,-4.322716931216931e-05
4080.4,1.007968,-4.6051812169312174e-05
4100.4,1.006104,-4.5412698412698414e-05
4120.4,1.003958,-4.789252645502645e-05
4140.4,1.002081,-4.732916666666666e-05
4160.4,1.000047,-4.8212447089947094e-05
4180.4,0.9979965,-5.002791005291006e-05
4200.4,0.9961365,-4.949695767195767e-05
4220.4,0.9940109,-5.23009126984127e-05
4240.4,0.9921616,-5.193896825396825e-05
4260.4,0.9899689,-5.55856746031746e-05
4280.4,0.9881012,-5.5321785714285715e-05
4300.4,0.9859619,-5.854273809523809e-05
4320.4,0.9841049,-5.82446164021164e-05
4340.4,0.9821548,-5.841560846560847e-05
4360.4,0.9800583,-6.20299074074074e-05
4380.4,0.9783264,-6.159133597883598e-05
4400.4,0.976149,-6.512260582010582e-05
4420.4,0.9743118,-6.447068783068783e-05
4440.4,0.9720596,-6.9337208994709e-05
4460.4,0.97025,-6.839492063492063e-05
4480.4,0.9680832,-7.1672791005291e-05
4500.4,0.9662353,-7.12612037037037e-05
4520.4,0.9643615,-6.943477513227512e-05
4540.4,0.9621765,-7.44086111111111e-05
4560.4,0.9603928,-7.451615079365079e-05
4580.4,0.9581268,-7.816962962962963e-05
4600.4,0.9562851,-7.751387566137566e-05
4620.4,0.9543701,-7.697355820105821e-05
4640.4,0.9522613,-8.094498677248678e-05
4660.4,0.9503692,-8.04348544973545e-05
4680.4,0.9482117,-8.412798941798942e-05
4700.4,0.9463501,-8.358300264550265e-05
4720.4,0.9441284,-8.804940476190475e-05
4740.4,0.9422287,-8.737087301587301e-05
4760.4,0.9401504,-8.989998677248678e-05
4780.4,0.9382156,-9.025526455026454e-05
4800.4,0.9363312,-8.973736772486771e-05
4820.4,0.9341125,-9.434912698412699e-05
4840.4,0.9322525,-9.30787962962963e-05
4860.4,0.9300507,-9.738652116402117e-05
4880.4,0.9281891,-9.583555555555555e-05
4900.4,0.9259949,-0.00010072648148148147
4920.4,0.9241058,-9.933392857142858e-05
4940.4,0.9221512,-9.966531746031745e-05
4960.4,0.9200653,-0.00010187732804232803
4980.4,0.9182099,-9.983457671957672e-05
5000.4,0.9159653,-0.0001048987037037037
5020.4,0.9140808,-0.00010305059523809523
5040.4,0.9119644,-0.00010619712962962962
5060.4,0.9100494,-0.00010456707671957671
5080.4,0.9081573,-0.00010239768518518519
5100.4,0.9059051,-0.00010679436507936509
5120.4,0.9040664,-0.00010444955026455026
5140.4,0.9019729,-0.00010745564814814814
5160.4,0.90009,-0.00010526605820105821
5180.4,0.8979248,-0.00010806962962962963
5200.4,0.8959305,-0.00010599387566137566
5220.4,0.894049,-0.00010328736772486773
5240.4,0.8918274,-0.00010582904761904763
5260.4,0.8899689,-0.00010337064814814814
5280.4,0.8877487,-0.00010722281746031747
5300.4,0.8858612,-0.00010578395502645503
5320.4,0.8837128,-0.00011488185185185186
5340.4,0.8818008,-0.0001224607804232804
5360.4,0.8795868,-0.00013453108465608465
5380.4,0.8777512,-0.00013463597883597882
5400.4,0.8759598,-0.00013082100529100528
5420.4,0.8737472,-0.0001334301587301587
5440.4,0.8719085,-0.0001280578306878307
5460.4,0.8697433,-0.00013124847883597883
5480.4,0.8678955,-0.00012701539682539683
5500.4,0.8657166,-0.00012920031746031747
5520.4,0.8638611,-0.00012564625661375662
5540.4,0.8620254,-0.0001217450529100529
5560.4,0.8598496,-0.00012540973544973545
5580.4,0.8579605,-0.00012164452380952382
5600.4,0.855841,-0.000124125582010582
5620.4,0.8539749,-0.00012064051587301588
5640.4,0.8520843,-0.0001181643783068783
5660.4,0.8498947,-0.00012082407407407407
5680.4,0.8480835,-0.00011751566137566138
5700.4,0.8459045,-0.00011993537037037037
5720.4,0.8440338,-0.00011684674603174604
5740.4,0.8419327,-0.0001202537037037037
5760.4,0.8400787,-0.00011688911375661376
5780.4,0.8379456,-0.0001191991798941799
5800.4,0.8360275,-0.00011630296296296296
5820.4,0.8341964,-0.00011349964285714286
5840.4,0.8320038,-0.00011717320105820105
5860.4,0.8301483,-0.00011405867724867725
5880.4,0.8280182,-0.00011684353174603175
5900.4,0.8261291,-0.00011362505291005291
5920.4,0.8239365,-0.00011763687830687831
5940.4,0.8220627,-0.0001148535185185185
5960.4,0.8200058,-0.00011574490740740741
5980.4,0.8180725,-0.00011511146825396826
6000.4,0.8162079,-0.00011235544973544975
6020.4,0.8140793,-0.00011618521164021165
6040.4,0.8122269,-0.00011366693121693122
6060.4,0.8100937,-0.00011673611111111112
6080.4,0.8082291,-0.00011448664021164021
6100.4,0.8063477,-0.00011240866402116402
6120.4,0.8041412,-0.00011618839947089947
6140.4,0.8023682,-0.00011424592592592593
6160.4,0.799939,-0.00011698593915343916
6180.4,0.7980957,-0.00011531497354497355
6200.4,0.7959305,-0.00011985037037037037
6220.4,0.7940674,-0.00011748732804232804
