4480.4,1.182288,-7.455424e-06,-1.4792507936507936e-05
4500.4,1.180157,-8.136243e-06,-1.6143339285714284e-05
4520.4,1.178323,-7.602468e-06,-1.5084261904761904e-05
4540.4,1.176016,-8.496968e-06,-1.685906349206349e-05
4560.4,1.174197,-7.983856e-06,-1.5840984126984126e-05
4580.4,1.17218,-8.576678e-06,-1.7017218253968253e-05
4600.4,1.170288,-8.211658e-06,-1.6292972222222222e-05
4620.4,1.168405,-7.727998e-06,-1.5333329365079366e-05
4640.4,1.166211,-8.624699e-06,-1.7112498015873015e-05
4660.4,1.164377,-8.157966e-06,-1.618644047619048e-05
4680.4,1.162222,-8.842302e-06,-1.754425e-05
4700.4,1.160345,-8.413825e-06,-1.6694097222222223e-05
4720.4,1.158139,-9.271875e-06,-1.839657738095238e-05
4740.4,1.156323,-8.805422e-06,-1.74710753968254e-05
4760.4,1.154227,-9.196787e-06,-1.8247593253968252e-05
4780.4,1.152298,-8.942816e-06,-1.774368253968254e-05
4800.4,1.15043,-8.483044e-06,-1.6831436507936508e-05
4820.4,1.148267,-9.412132e-06,-1.867486507936508e-05
4840.4,1.146423,-8.845678e-06,-1.7550948412698412e-05
4860.4,1.144208,-9.662192e-06,-1.9171015873015874e-05
4880.4,1.142422,-9.169313e-06,-1.819308134920635e-05
4900.4,1.140204,-1.003661e-05,-1.9913908730158732e-05
4920.4,1.13833,-9.603798e-06,-1.905515476190476e-05
4940.4,1.136478,-9.125006e-06,-1.8105170634920632e-05
4960.4,1.134314,-9.87493e-06,-1.9593115079365078e-05
4980.4,1.132489,-9.433274e-06,-1.871681349206349e-05
5000.4,1.130304,-1.02513e-05,-2.0339880952380952e-05
5020.4,1.128427,-9.852438e-06,-1.9548488095238096e-05
5040.4,1.126532,-9.55381e-06,-1.8955972222222224e-05
5060.4,1.124521,-1.011521e-05,-2.006986111111111e-05
5080.4,1.122632,-9.705708e-06,-1.925735714285714e-05
5100.4,1.120309,-1.045861e-05,-2.0751210317460318e-05
5120.4,1.118469,-1.012573e-05,-2.0090734126984127e-05
5140.4,1.116315,-1.084015e-05,-2.1508234126984128e-05
5160.4,1.114505,-1.03001e-05,-2.0436706349206348e-05
5180.4,1.112286,-1.132016e-05,-2.246063492063492e-05
5200.4,1.110367,-1.084208e-05,-2.151206349206349e-05
5220.4,1.108517,-1.045535e-05,-2.074474206349206e-05
5240.4,1.106375,-1.119596e-05,-2.221420634920635e-05
5260.4,1.104486,-1.074045e-05,-2.1310416666666665e-05
5280.4,1.102258,-1.174896e-05,-2.331142857142857e-05
5300.4,1.100406,-1.126369e-05,-2.2348591269841268e-05
5320.4,1.098257,-1.207711e-05,-2.3962519841269842e-05
5340.4,1.096317,-1.17294e-05,-2.3272619047619047e-05
5360.4,1.094226,-1.265141e-05,-2.5102003968253966e-05
5380.4,1.09238,-1.237749e-05,-2.4558511904761907e-05
5400.4,1.090533,-1.207243e-05,-2.3953234126984126e-05
5420.4,1.088324,-1.29489e-05,-2.5692261904761906e-05
5440.4,1.086472,-1.27661e-05,-2.532956349206349e-05
5460.4,1.084421,-1.312599e-05,-2.6043630952380954e-05
5480.4,1.082346,-1.370821e-05,-2.7198829365079363e-05
5500.4,1.08049,-1.352034e-05,-2.682607142857143e-05
5520.4,1.078311,-1.44395e-05,-2.8649801587301587e-05
5540.4,1.076477,-1.432947e-05,-2.8431488095238095e-05
5560.4,1.074185,-1.549223e-05,-3.073855158730159e-05
5580.4,1.072357,-1.52444e-05,-3.0246825396825396e-05
5600.4,1.070169,-1.627719e-05,-3.22960119047619e-05
5620.4,1.068265,-1.59882e-05,-3.1722619047619046e-05
5640.4,1.066098,-1.717559e-05,-3.407855158730159e-05
5660.4,1.06409,-1.693461e-05,-3.360041666666667e-05
5680.4,1.06225,-1.670364e-05,-3.314214285714286e-05
5700.4,1.060077,-1.767008e-05,-3.505968253968254e-05
5720.4,1.058295,-1.736116e-05,-3.444674603174603e-05
5740.4,1.056088,-1.856294e-05,-3.683123015873016e-05
5760.4,1.054199,-1.827572e-05,-3.6261349206349205e-05
5780.4,1.05206,-1.924951e-05,-3.819347222222222e-05
5800.4,1.050143,-1.894794e-05,-3.759511904761905e-05
5820.4,1.0483,-1.870841e-05,-3.711986111111111e-05
5840.4,1.046036,-1.993626e-05,-3.955607142857143e-05
5860.4,1.044156,-1.965705e-05,-3.900208333333333e-05
5880.4,1.042007,-2.07731e-05,-4.1216468253968253e-05
5900.4,1.040112,-2.048346e-05,-4.0641785714285713e-05
5920.4,1.037955,-2.182294e-05,-4.329948412698413e-05
5940.4,1.036011,-2.158661e-05,-4.28305753968254e-05
5960.4,1.033963,-2.227784e-05,-4.4202063492063496e-05
5980.4,1.032031,-2.245815e-05,-4.455982142857143e-05
6000.4,1.030167,-2.216119e-05,-4.397061507936508e-05
6020.4,1.027966,-2.353843e-05,-4.670323412698413e-05
6040.4,1.026108,-2.337042e-05,-4.636988095238095e-05
6060.4,1.024014,-2.448522e-05,-4.858178571428571e-05
6080.4,1.022079,-2.443395e-05,-4.848005952380952e-05
6100.4,1.020303,-2.425867e-05,-4.8132281746031744e-05
6120.4,1.018124,-2.570488e-05,-5.100174603174603e-05
6140.4,1.016226,-2.564732e-05,-5.088753968253968e-05
6160.4,1.014078,-2.683075e-05,-5.323561507936508e-05
6180.4,1.012305,-2.687029e-05,-5.3314067460317455e-05
6200.4,1.010193,-2.84486e-05,-5.644563492063492e-05
6220.4,1.008273,-2.830774e-05,-5.616615079365079e-05
6240.4,1.006381,-2.85795e-05,-5.6705357142857145e-05
6260.4,1.004239,-2.967915e-05,-5.8887202380952377e-05
6280.4,1.002414,-2.986048e-05,-5.924698412698412e-05
6300.4,1.000293,-3.15845e-05,-6.266765873015873e-05
6320.4,0.9984329,-3.167642e-05,-6.285003968253968e-05
6340.4,0.9963196,-3.336519e-05,-6.620077380952382e-05
6360.4,0.994455,-3.341735e-05,-6.630426587301587e-05
6380.4,0.9922485,-3.536176e-05,-7.016222222222223e-05
6400.4,0.990387,-3.555492e-05,-7.05454761904762e-05
6420.4,0.9885467,-3.604898e-05,-7.152575396825396e-05
6440.4,0.9863647,-3.748769e-05,-7.438033730158731e-05
6460.4,0.9845368,-3.778311e-05,-7.49664880952381e-05
6480.4,0.9823624,-3.976626e-05,-7.890130952380953e-05
6500.4,0.9805084,-3.993036e-05,-7.922690476190475e-05
6520.4,0.9783554,-4.178919e-05,-8.291505952380952e-05
6540.4,0.976474,-4.182057e-05,-8.297732142857144e-05
6560.4,0.9743072,-4.397389e-05,-8.724978174603175e-05
6580.4,0.9724548,-4.391698e-05,-8.713686507936508e-05
6600.4,0.9705642,-4.4249e-05,-8.779563492063493e-05
6620.4,0.9684494,-4.587863e-05,-9.102902777777777e-05
6640.4,0.9665756,-4.58573e-05,-9.098670634920635e-05
6660.4,0.9643982,-4.81056e-05,-9.544761904761906e-05
6680.4,0.9625275,-4.80704e-05,-9.537777777777778e-05
6700.4,0.9603958,-4.973747e-05,-9.868545634920636e-05
6720.4,0.9585174,-4.983544e-05,-9.887984126984127e-05
6740.4,0.9566635,-4.982306e-05,-9.885527777777778e-05
6760.4,0.9544907,-5.180891e-05,-0.00010279545634920634
6780.4,0.9526032,-5.173991e-05,-0.0001026585515873016
6800.4,0.9504578,-5.347645e-05,-0.00010610406746031746
6820.4,0.9485428,-5.34988e-05,-0.00010614841269841269
6840.4,0.9464554,-5.502738e-05,-0.00010918130952380952
6860.4,0.9444641,-5.531479e-05,-0.00010975156746031746
6880.4,0.9425858,-5.523786e-05,-0.00010959892857142857
6900.4,0.9404281,-5.678171e-05,-0.00011266212301587301
6920.4,0.9385163,-5.664639e-05,-0.00011239363095238095
6940.4,0.9363312,-5.863132e-05,-0.00011633198412698412
6960.4,0.9343918,-5.820636e-05,-0.00011548880952380953
6980.4,0.9322678,-5.995668e-05,-0.00011896166666666667
7000.4,0.9303635,-5.94236e-05,-0.00011790396825396825
7020.4,0.9284592,-5.939892e-05,-0.000117855
7040.4,0.926297,-6.083846e-05,-0.00012071123015873016
7060.4,0.9244248,-6.022239e-05,-0.00011948886904761904
7080.4,0.9222488,-6.17722e-05,-0.00012256388888888888
7100.4,0.9203857,-6.110621e-05,-0.00012124248015873015
7120.4,0.9182434,-6.301049e-05,-0.0001250208134920635
7140.4,0.9163498,-6.222632e-05,-0.00012346492063492064
7160.4,0.9141937,-6.346814e-05,-0.0001259288492063492
7180.4,0.9123214,-6.248597e-05,-0.0001239800992063492
7200.4,0.9103836,-6.215014e-05,-0.00012331376984126984
7220.4,0.9081909,-6.338637e-05,-0.00012576660714285715
7240.4,0.9063095,-6.241984e-05,-0.0001238488888888889
7260.4,0.9041611,-6.365702e-05,-0.00012630361111111112
7280.4,0.9022506,-6.254241e-05,-0.00012409208333333333
7300.4,0.9000168,-6.4254e-05,-0.00012748809523809523
7320.4,0.8982071,-6.345343e-05,-0.00012589966269841267
7340.4,0.8959411,-6.653871e-05,-0.00013202125
7360.4,0.8940628,-7.024016e-05,-0.00013936539682539683
7380.4,0.8921906,-7.434245e-05,-0.00014750486111111112
7400.4,0.8899704,-7.877648e-05,-0.0001563025396825397
7420.4,0.88806,-7.886272e-05,-0.00015647365079365079
7440.4,0.8859131,-8.047279e-05,-0.00015966823412698412
7460.4,0.88405,-7.928666e-05,-0.00015731480158730159
7480.4,0.8821259,-7.8105e-05,-0.0001549702380952381
7500.4,0.8799393,-7.928386e-05,-0.00015730924603174604
7520.4,0.8780197,-7.798076e-05,-0.00015472373015873014
7540.4,0.8758621,-7.889699e-05,-0.00015654164682539682
7560.4,0.873999,-7.699374e-05,-0.00015276535714285714
7580.4,0.8717865,-7.828251e-05,-0.0001553224404761905
7600.4,0.8700196,-7.621292e-05,-0.0001512161111111111
7620.4,0.8679153,-7.617306e-05,-0.0001511370238095238
7640.4,0.8659576,-7.540211e-05,-0.00014960736111111113
7660.4,0.8641098,-7.375609e-05,-0.0001463414484126984
7680.4,0.86194,-7.498171e-05,-0.00014877323412698412
7700.4,0.8601776,-7.317122e-05,-0.00014518099206349205
7720.4,0.8580475,-7.411186e-05,-0.00014704734126984127
7740.4,0.8562347,-7.244181e-05,-0.00014373374999999999
7760.4,0.8540924,-7.296e-05,-0.00014476190476190478
7780.4,0.8521774,-7.20242e-05,-0.00014290515873015874
7800.4,0.8502792,-7.036627e-05,-0.00013961561507936507
7820.4,0.8481186,-7.126592e-05,-0.00014140063492063492
7840.4,0.8462998,-6.979741e-05,-0.0001384869246031746
7860.4,0.8440689,-7.089563e-05,-0.00014066593253968254
7880.4,0.8422226,-6.947722e-05,-0.00013785162698412698
7900.4,0.8403,-6.79478e-05,-0.0001348170634920635
7920.4,0.8381653,-6.881655e-05,-0.0001365407738095238
7940.4,0.8360382,-6.962232e-05,-0.00013813952380952382
7960.4,0.8340836,-6.855316e-05,-0.00013601817460317462
7980.4,0.8322342,-6.717649e-05,-0.0001332866865079365
8000.4,0.8301041,-6.811004e-05,-0.00013513896825396825
8020.4,0.8282577,-6.680842e-05,-0.0001325563888888889
8040.4,0.8261871,-6.818641e-05,-0.00013529049603174605
8060.4,0.8243576,-6.68481e-05,-0.00013263511904761905
8080.4,0.8221817,-6.795787e-05,-0.00013483704365079366
8100.4,0.8203247,-6.662998e-05,-0.00013220234126984126
8120.4,0.8184463,-6.571617e-05,-0.0001303892261904762
8140.4,0.8162537,-6.701927e-05,-0.00013297474206349207
8160.4,0.8144562,-6.598719e-05,-0.00013092696428571428
8180.4,0.8122925,-6.725285e-05,-0.00013343819444444445
8200.4,0.8104202,-6.604083e-05,-0.00013103339285714286
8220.4,0.8083252,-6.724894e-05,-0.00013343043650793651
8240.4,0.8063889,-6.665029e-05,-0.0001322426388888889
8260.4,0.8045425,-6.590914e-05,-0.0001307721031746032
8280.4,0.8023773,-6.719716e-05,-0.00013332769841269842
8300.4,0.8002625,-6.624051e-05,-0.00013142958333333332
8320.4,0.7980835,-6.803162e-05,-0.00013498337301587302
8340.4,0.7962265,-6.694793e-05,-0.00013283319444444447
8360.4,0.7940399,-6.862544e-05,-0.0001361615873015873
8380.4,0.7921936,-6.755348e-05,-0.00013403468253968254
8400.4,0.7902954,-6.666892e-05,-0.00013227960317460319
8420.4,0.788089,-6.821658e-05,-0.00013535035714285713
8440.4,0.7862045,-6.704498e-05,-0.00013302575396825398
8460.4,0.7840592,-6.833058e-05,-0.00013557654761904762
8480.4,0.7821655,-6.721225e-05,-0.0001333576388888889
8500.4,0.7799454,-6.870944e-05,-0.00013632825396825397
8520.4,0.7780808,-6.750431e-05,-0.00013393712301587303
8540.4,0.7761841,-6.653368e-05,-0.00013201126984126985
8560.4,0.7740204,-6.763637e-05,-0.00013419914682539683
8580.4,0.7721558,-6.658417e-05,-0.0001321114484126984
8600.4,0.769928,-6.808266e-05,-0.00013508464285714284
8620.4,0.7680664,-6.724261e-05,-0.000133417876984127
8640.4,0.7659408,-6.815438e-05,-0.00013522694444444443
8660.4,0.764006,-6.770231e-05,-0.00013432998015873017
8680.4,0.7621155,-6.704088e-05,-0.00013301761904761905
8700.4,0.7599182,-6.850921e-05,-0.00013593097222222222
8720.4,0.7580246,-6.797016e-05,-0.00013486142857142857
8740.4,0.7558472,-6.931052e-05,-0.000137520873015873
8760.4,0.7539673,-6.876998e-05,-0.00013644837301587302
8780.4,0.7517456,-7.065292e-05,-0.00014018436507936508
8800.4,0.7498916,-7.014014e-05,-0.00013916694444444445
8820.4,0.7477844,-7.143691e-05,-0.0001417399007936508
8840.4,0.7458344,-7.137303e-05,-0.00014161315476190475
8860.4,0.74393,-7.112045e-05,-0.00014111200396825396
8880.4,0.7417267,-7.305164e-05,-0.00014494373015873016
8900.4,0.7398453,-7.283855e-05,-0.00014452093253968252
8920.4,0.7376709,-7.488262e-05,-0.00014857662698412698
8940.4,0.7358093,-7.428545e-05,-0.00014739176587301588
8960.4,0.7335815,-7.704385e-05,-0.00015286478174603176
8980.4,0.7316895,-7.624664e-05,-0.0001512830158730159
9000.4,0.7296143,-7.729437e-05,-0.00015336184523809522
9020.4,0.7276734,-7.817838e-05,-0.00015511583333333332
9040.4,0.725769,-7.790849e-05,-0.0001545803373015873
9060.4,0.7235413,-8.058753e-05,-0.00015989589285714286
9080.4,0.7216492,-8.000228e-05,-0.00015873468253968254
9100.4,0.7194916,-8.2534e-05,-0.00016375793650793652
9120.4,0.7175934,-8.226912e-05,-0.00016323238095238097
9140.4,0.7154236,-8.476805e-05,-0.0001681905753968254
9160.4,0.7135559,-8.442513e-05,-0.00016751017857142856
9180.4,0.7117004,-8.418653e-05,-0.00016703676587301588
9200.4,0.7095932,-8.640867e-05,-0.0001714457738095238
9220.4,0.7077026,-8.626115e-05,-0.0001711530753968254
9240.4,0.7055405,-8.895285e-05,-0.00017649375000000002
9260.4,0.7037048,-8.886885e-05,-0.0001763270833333333
9280.4,0.7018417,-8.879639e-05,-0.00017618331349206348
9300.4,0.699707,-9.107516e-05,-0.00018070468253968255
9320.4,0.6978714,-9.113457e-05,-0.00018082255952380953
9340.4,0.6956741,-9.400528e-05,-0.00018651841269841268
9360.4,0.6938217,-9.403098e-05,-0.00018656940476190475
9380.4,0.6917084,-9.702239e-05,-0.00019250474206349206
9400.4,0.6898193,-9.67117e-05,-0.00019188829365079365
9420.4,0.6877335,-9.962041e-05,-0.00019765954365079364
9440.4,0.685791,-0.0001000354,-0.0001984829365079365
9460.4,0.683931,-0.0001001854,-0.00019878055555555557
9480.4,0.6818024,-0.0001032082,-0.0002047781746031746
9500.4,0.6799316,-0.0001031203,-0.00020460376984126984
9520.4,0.6777649,-0.0001070037,-0.00021230892857142857
9540.4,0.6759308,-0.0001065688,-0.00021144603174603176
9560.4,0.6737671,-0.0001101252,-0.00021850238095238094
9580.4,0.6719055,-0.0001097269,-0.00021771210317460317
9600.4,0.6697998,-0.0001130035,-0.00022421329365079364
9620.4,0.6678772,-0.0001135942,-0.00022538531746031746
9640.4,0.6660034,-0.0001139611,-0.00022611329365079363
9660.4,0.6638687,-0.0001176471,-0.00023342678571428572
9680.4,0.6620178,-0.0001175493,-0.0002332327380952381
9700.4,0.6598816,-0.0001217058,-0.00024147976190476192
9720.4,0.6579895,-0.0001218071,-0.00024168075396825396
9740.4,0.6558533,-0.0001254551,-0.00024891884920634917
9760.4,0.6540009,-0.0001255054,-0.00024901865079365084
9780.4,0.6519043,-0.0001285479,-0.00025505535714285713
9800.4,0.6499329,-0.0001296327,-0.00025720773809523805
9820.4,0.648085,-0.0001295295,-0.0002570029761904762
9840.4,0.6459656,-0.0001328718,-0.0002636345238095238
9860.4,0.6440827,-0.0001327463,-0.0002633855158730159
9880.4,0.6419067,-0.0001364693,-0.00027077242063492063
9900.4,0.6400757,-0.000136064,-0.00026996825396825397
9920.4,0.6382034,-0.0001355968,-0.00026904126984126985
9940.4,0.6360474,-0.0001384061,-0.00027461527777777775
9960.4,0.6341934,-0.0001379799,-0.00027376964285714283
9980.4,0.631961,-0.000141586,-0.00028092460317460314
10000.4,0.6301117,-0.0001404285,-0.0002786279761904762
10020.4,0.628006,-0.0001425274,-0.0002827924603174603
10040.4,0.6260452,-0.0001419403,-0.00028162757936507936
10060.4,0.624176,-0.0001409661,-0.0002796946428571428
10080.4,0.6219482,-0.0001439732,-0.00028566111111111113
10100.4,0.6200867,-0.0001424614,-0.00028266150793650793
10120.4,0.6179199,-0.0001450885,-0.000287874007936508
10140.4,0.6160507,-0.0001431797,-0.00028408670634920636
10160.4,0.6138336,-0.0001464088,-0.0002904936507936508
10180.4,0.611969,-0.000144219,-0.00028614880952380954
10200.4,0.609874,-0.0001458246,-0.00028933452380952384
10220.4,0.6079117,-0.0001446973,-0.0002870978174603175
10240.4,0.6060486,-0.0001430456,-0.0002838206349206349
10260.4,0.6038208,-0.0001458686,-0.00028942182539682537
10280.4,0.6019303,-0.0001436654,-0.0002850503968253968
10300.4,0.5997635,-0.0001461513,-0.00028998273809523813
10320.4,0.5979004,-0.0001437847,-0.0002852871031746032
10340.4,0.5957031,-0.0001467939,-0.0002912577380952381
10360.4,0.5937927,-0.000144669,-0.0002870416666666667
10380.4,0.5919281,-0.0001425125,-0.0002827628968253968
10400.4,0.589772,-0.0001445904,-0.0002868857142857143
10420.4,0.5878906,-0.0001423504,-0.0002824412698412698
10440.4,0.5856797,-0.0001450174,-0.0002877329365079365
10460.4,0.583786,-0.0001429711,-0.00028367281746031743
10480.4,0.5816956,-0.0001437876,-0.00028529285714285716
10500.4,0.5797424,-0.0001426037,-0.00028294384920634925
10520.4,0.5778717,-0.0001405638,-0.00027889642857142856
10540.4,0.5756546,-0.0001429021,-0.0002835359126984127
10560.4,0.5737656,-0.00014061,-0.0002789880952380952
10580.4,0.5716003,-0.0001423433,-0.00028242718253968256
10600.4,0.5697174,-0.0001402002,-0.000278175
10620.4,0.5675339,-0.0001426015,-0.0002829394841269841
10640.4,0.5656433,-0.0001399066,-0.0002775924603174603
10660.4,0.5637512,-0.0001377653,-0.00027334384920634923
10680.4,0.5615845,-0.000139194,-0.0002761785714285714
10700.4,0.5596893,-0.0001370609,-0.00027194623015873014
10720.4,0.5574951,-0.0001392055,-0.00027620138888888887
10740.4,0.5556305,-0.0001363903,-0.00027061567460317463
10760.4,0.5534973,-0.0001379721,-0.00027375416666666666
10780.4,0.5516388,-0.0001350935,-0.00026804265873015876
10800.4,0.5495529,-0.0001362812,-0.00027039920634920633
10820.4,0.5476364,-0.0001346987,-0.0002672593253968254
10840.4,0.5457764,-0.00013224,-0.00026238095238095236
10860.4,0.5436371,-0.0001336668,-0.0002652119047619048
10880.4,0.5417786,-0.0001311306,-0.00026017976190476186
10900.4,0.5395813,-0.0001334958,-0.00026487261904761903
10920.4,0.5377502,-0.0001307826,-0.00025948928571428574
10940.4,0.5355896,-0.0001323242,-0.0002625480158730159
10960.4,0.5337494,-0.0001295496,-0.00025704285714285715
10980.4,0.5316375,-0.0001305807,-0.0002590886904761905
11000.4,0.5297135,-0.000129493,-0.00025693055555555555
11020.4,0.5278595,-0.0001268093,-0.00025160575396825395
11040.4,0.5256958,-0.0001284447,-0.0002548505952380952
11060.4,0.5238663,-0.000126053,-0.0002501051587301587
11080.4,0.5216964,-0.0001282543,-0.0002544728174603175
11100.4,0.5198105,-0.0001258846,-0.0002497710317460318
11120.4,0.5179504,-0.0001237635,-0.0002455625
11140.4,0.5158386,-0.0001252729,-0.00024855734126984127
11160.4,0.5139771,-0.0001229331,-0.00024391488095238092
11180.4,0.5117981,-0.0001251273,-0.00024826845238095236
11200.4,0.5099182,-0.0001230549,-0.00024415654761904764
11220.4,0.5077957,-0.0001247745,-0.0002475684523809524
11240.4,0.5059296,-0.0001224551,-0.00024296646825396824
11260.4,0.5038406,-0.0001237519,-0.00024553948412698413
11280.4,0.5018921,-0.000122234,-0.0002425277777777778
11300.4,0.500061,-0.0001203455,-0.00023878075396825395
11320.4,0.4978973,-0.0001221484,-0.00024235793650793653
11340.4,0.4960487,-0.0001199309,-0.00023795813492063491
11360.4,0.4938461,-0.0001222868,-0.00024263253968253966
11380.4,0.4920036,-0.0001196757,-0.00023745178571428572
11400.4,0.489946,-0.0001197822,-0.00023766309523809523
11420.4,0.4880036,-0.000119249,-0.0002366051587301587
11440.4,0.4861359,-0.0001174303,-0.000232996626984127
11460.4,0.4839523,-0.0001196766,-0.00023745357142857142
11480.4,0.4821037,-0.0001173945,-0.00023292559523809523
11500.4,0.4799629,-0.0001192756,-0.0002366579365079365
11520.4,0.4781159,-0.0001170713,-0.0002322843253968254
11540.4,0.4759117,-0.0001195319,-0.00023716646825396826
11560.4,0.4740341,-0.0001174271,-0.00023299027777777778
11580.4,0.4719482,-0.0001182161,-0.00023455575396825397
11600.4,0.4699875,-0.0001171499,-0.00023244027777777777
11620.4,0.4681107,-0.0001152633,-0.0002286970238095238
11640.4,0.4659187,-0.0001174875,-0.00023311011904761906
11660.4,0.4640411,-0.0001154846,-0.0002291361111111111
11680.4,0.4618698,-0.0001170944,-0.00023233015873015873
11700.4,0.4600037,-0.0001151606,-0.00022849325396825397
11720.4,0.4581223,-0.0001134956,-0.00022518968253968253
11740.4,0.4559372,-0.0001153452,-0.00022885952380952382
11760.4,0.4540535,-0.000113585,-0.0002253670634920635
11780.4,0.4518753,-0.0001152968,-0.00022876349206349208
11800.4,0.450016,-0.0001135968,-0.0002253904761904762
11820.4,0.4477882,-0.0001159806,-0.0002301202380952381
11840.4,0.4459084,-0.0001142934,-0.00022677261904761905
11860.4,0.4440452,-0.0001127258,-0.0002236623015873016
11880.4,0.4418808,-0.0001143655,-0.0002269156746031746
11900.4,0.439994,-0.000112965,-0.00022413690476190477
11920.4,0.4377708,-0.0001155747,-0.00022931488095238094
11940.4,0.4359299,-0.0001138363,-0.00022586567460317463
11960.4,0.4337616,-0.0001160281,-0.00023021448412698412
11980.4,0.4318718,-0.00011422,-0.00022662698412698412
12000.4,0.429657,-0.0001170224,-0.0002321873015873016
12020.4,0.4277817,-0.0001152702,-0.0002287107142857143
12040.4,0.4259109,-0.0001137184,-0.00022563174603174602
12060.4,0.4237404,-0.0001155021,-0.00022917083333333333
12080.4,0.4218559,-0.000113433,-0.00022506547619047617
12100.4,0.4196426,-0.0001157019,-0.00022956726190476192
12120.4,0.4177673,-0.000113813,-0.00022581944444444445
12140.4,0.4155884,-0.000115373,-0.00022891468253968253
12160.4,0.4137413,-0.0001128258,-0.0002238607142857143
12180.4,0.4118614,-0.0001107287,-0.00021969980158730157
12200.4,0.4096443,-0.0001122125,-0.0002226438492063492
12220.4,0.4077446,-0.0001098981,-0.0002180517857142857
12240.4,0.4055931,-0.0001109656,-0.00022016984126984126
12260.4,0.403717,-0.0001082283,-0.00021473869047619048
12280.4,0.4014908,-0.0001094665,-0.0002171954365079365
12300.4,0.3996292,-0.0001064472,-0.0002112047619047619
12320.4,0.4014908,-8.529425e-05,-0.00016923462301587304
12340.4,0.4037186,-7.019639e-05,-0.00013927855158730158
12360.4,0.4055908,-6.101476e-05,-0.00012106103174603175
12380.4,0.4077461,-5.108817e-05,-0.00010136541666666667
12400.4,0.4096459,-4.467135e-05,-8.863363095238095e-05
12420.4,0.411866,-3.691213e-05,-7.323835317460318e-05
12440.4,0.4137428,-3.228076e-05,-6.404912698412699e-05
12460.4,0.4155861,-2.824306e-05,-5.603781746031746e-05
12480.4,0.4177704,-2.289186e-05,-4.542035714285715e-05
12500.4,0.4196411,-1.96679e-05,-3.9023611111111106e-05
12520.4,0.4218529,-1.513064e-05,-3.0021111111111112e-05
12540.4,0.4237412,-1.249758e-05,-2.4796785714285715e-05
12560.4,0.4259094,-8.978694e-06,-1.7814869047619047e-05
12580.4,0.4277809,-6.905512e-06,-1.3701412698412697e-05
12600.4,0.429834,-4.147348e-06,-8.228865079365079e-06
12620.4,0.4318695,-2.147438e-06,-4.260789682539683e-06
12640.4,0.4337624,-5.613969e-07,-1.1138827380952382e-06
12660.4,0.4359253,1.587061e-06,3.1489305555555554e-06
